ORDEN,NOMBRE REGION,CÓDIGO REGION,NOMBRE PROVINCIA,CODIGO PROVINCIA,EDAD,TOTAL POBLACIÓN EFECTIVAMENTE CENSADA,HOMBRES ,MUJERES,TOTAL ÁREA URBANA,HOMBRES ÁREA URBANA ,MUJERES ÁREA URBANA,TOTAL ÁREA RURAL,HOMBRES ÁREA RURAL,MUJERES ÁREA RURAL
2.897,O'HIGGINS,6,CACHAPOAL,61,40,8.817,4.314,4.503,7.084,3.394,3.69,1.733,920,813
2.898,O'HIGGINS,6,CACHAPOAL,61,41,9.107,4.444,4.663,7.311,3.543,3.768,1.796,901,895
2.899,O'HIGGINS,6,CACHAPOAL,61,42,9.209,4.567,4.642,7.368,3.613,3.755,1.841,954,887
2.9,O'HIGGINS,6,CACHAPOAL,61,43,9.224,4.517,4.707,7.332,3.517,3.815,1.892,1,892
2.901,O'HIGGINS,6,CACHAPOAL,61,44,9.003,4.331,4.672,7.153,3.392,3.761,1.85,939,911
2.902,O'HIGGINS,6,CACHAPOAL,61,45,9.194,4.488,4.706,7.298,3.519,3.779,1.896,969,927
2.903,O'HIGGINS,6,CACHAPOAL,61,46,8.762,4.298,4.464,6.959,3.335,3.624,1.803,963,840
2.904,O'HIGGINS,6,CACHAPOAL,61,47,8.368,4.089,4.279,6.512,3.133,3.379,1.856,956,900
2.905,O'HIGGINS,6,CACHAPOAL,61,48,8.724,4.257,4.467,6.859,3.29,3.569,1.865,967,898
2.906,O'HIGGINS,6,CACHAPOAL,61,49,8.912,4.366,4.546,6.866,3.294,3.572,2.046,1.072,974
2.907,O'HIGGINS,6,CACHAPOAL,61,50,9.083,4.451,4.632,7.068,3.383,3.685,2.015,1.068,947
2.908,O'HIGGINS,6,CACHAPOAL,61,51,8.891,4.307,4.584,6.842,3.252,3.59,2.049,1.055,994
2.909,O'HIGGINS,6,CACHAPOAL,61,52,9.076,4.479,4.597,7.011,3.418,3.593,2.065,1.061,1.004
2.91,O'HIGGINS,6,CACHAPOAL,61,53,9.034,4.326,4.708,6.953,3.276,3.677,2.081,1.05,1.031
2.911,O'HIGGINS,6,CACHAPOAL,61,54,9.133,4.424,4.709,7.079,3.327,3.752,2.054,1.097,957
2.912,O'HIGGINS,6,CACHAPOAL,61,55,8.609,4.26,4.349,6.683,3.26,3.423,1.926,1,926
2.913,O'HIGGINS,6,CACHAPOAL,61,56,8.188,3.979,4.209,6.333,2.982,3.351,1.855,997,858
2.914,O'HIGGINS,6,CACHAPOAL,61,57,7.819,3.771,4.048,6.025,2.858,3.167,1.794,913,881
2.915,O'HIGGINS,6,CACHAPOAL,61,58,7.521,3.584,3.937,5.856,2.682,3.174,1.665,902,763
2.916,O'HIGGINS,6,CACHAPOAL,61,59,7.406,3.599,3.807,5.804,2.748,3.056,1.602,851,751
2.917,O'HIGGINS,6,CACHAPOAL,61,60,7.282,3.528,3.754,5.658,2.617,3.041,1.624,911,713
2.918,O'HIGGINS,6,CACHAPOAL,61,61,6.702,3.292,3.41,5.208,2.471,2.737,1.494,821,673
2.919,O'HIGGINS,6,CACHAPOAL,61,62,6.468,3.138,3.33,5.067,2.359,2.708,1.401,779,622
2.92,O'HIGGINS,6,CACHAPOAL,61,63,6.322,3.094,3.228,4.931,2.343,2.588,1.391,751,640
2.921,O'HIGGINS,6,CACHAPOAL,61,64,5.872,2.808,3.064,4.585,2.154,2.431,1.287,654,633
2.922,O'HIGGINS,6,CACHAPOAL,61,65,5.457,2.618,2.839,4.231,1.959,2.272,1.226,659,567
2.923,O'HIGGINS,6,CACHAPOAL,61,66,5.365,2.559,2.806,4.17,1.926,2.244,1.195,633,562
2.924,O'HIGGINS,6,CACHAPOAL,61,67,4.973,2.417,2.556,3.917,1.853,2.064,1.056,564,492
2.925,O'HIGGINS,6,CACHAPOAL,61,68,4.817,2.294,2.523,3.716,1.74,1.976,1.101,554,547
2.926,O'HIGGINS,6,CACHAPOAL,61,69,4.586,2.243,2.343,3.54,1.699,1.841,1.046,544,502
2.927,O'HIGGINS,6,CACHAPOAL,61,70,4.352,2.067,2.285,3.339,1.522,1.817,1.013,545,468
2.928,O'HIGGINS,6,CACHAPOAL,61,71,4.108,1.959,2.149,3.173,1.459,1.714,935,500,435
2.929,O'HIGGINS,6,CACHAPOAL,61,72,3.903,1.823,2.08,2.969,1.347,1.622,934,476,458
2.93,O'HIGGINS,6,CACHAPOAL,61,73,3.477,1.631,1.846,2.659,1.194,1.465,818,437,381
2.931,O'HIGGINS,6,CACHAPOAL,61,74,3.264,1.58,1.684,2.478,1.153,1.325,786,427,359
2.932,O'HIGGINS,6,CACHAPOAL,61,75,3.034,1.397,1.637,2.329,1.048,1.281,705,349,356
2.933,O'HIGGINS,6,CACHAPOAL,61,76,2.88,1.342,1.538,2.198,992,1.206,682,350,332
2.934,O'HIGGINS,6,CACHAPOAL,61,77,2.544,1.205,1.339,1.982,896,1.086,562,309,253
2.935,O'HIGGINS,6,CACHAPOAL,61,78,2.389,1.076,1.313,1.802,786,1.016,587,290,297
2.936,O'HIGGINS,6,CACHAPOAL,61,79,2.132,960,1.172,1.607,703,904,525,257,268
2.937,O'HIGGINS,6,CACHAPOAL,61,80,1.961,862,1.099,1.486,610,876,475,252,223
2.938,O'HIGGINS,6,CACHAPOAL,61,81,1.781,796,985,1.367,585,782,414,211,203
2.939,O'HIGGINS,6,CACHAPOAL,61,82,1.702,738,964,1.319,533,786,383,205,178
2.94,O'HIGGINS,6,CACHAPOAL,61,83,1.503,606,897,1.138,428,710,365,178,187
2.941,O'HIGGINS,6,CACHAPOAL,61,84,1.338,571,767,1.007,393,614,331,178,153
2.942,O'HIGGINS,6,CACHAPOAL,61,85,1.235,512,723,958,379,579,277,133,144
2.943,O'HIGGINS,6,CACHAPOAL,61,86,1.184,462,722,913,337,576,271,125,146
2.944,O'HIGGINS,6,CACHAPOAL,61,87,1.029,379,650,777,268,509,252,111,141
2.945,O'HIGGINS,6,CACHAPOAL,61,88,878,327,551,679,248,431,199,79,120
2.946,O'HIGGINS,6,CACHAPOAL,61,89,748,277,471,551,203,348,197,74,123
2.947,O'HIGGINS,6,CACHAPOAL,61,90,548,208,340,420,157,263,128,51,77
2.948,O'HIGGINS,6,CACHAPOAL,61,91,409,144,265,315,106,209,94,38,56
2.949,O'HIGGINS,6,CACHAPOAL,61,92,346,109,237,274,84,190,72,25,47
2.95,O'HIGGINS,6,CACHAPOAL,61,93,299,97,202,221,54,167,78,43,35
2.951,O'HIGGINS,6,CACHAPOAL,61,94,236,80,156,180,50,130,56,30,26
2.952,O'HIGGINS,6,CACHAPOAL,61,95,169,53,116,122,33,89,47,20,27
2.953,O'HIGGINS,6,CACHAPOAL,61,96,119,35,84,88,26,62,31,9,22
2.954,O'HIGGINS,6,CACHAPOAL,61,97,82,19,63,64,13,51,18,6,12
2.955,O'HIGGINS,6,CACHAPOAL,61,98,67,21,46,52,17,35,15,4,11
2.956,O'HIGGINS,6,CACHAPOAL,61,99,47,14,33,38,10,28,9,4,5
2.957,O'HIGGINS,6,CACHAPOAL,61,100 o más,147,61,86,125,50,75,22,11,11
2.958,O'HIGGINS,6,CARDENAL CARO,62,Total Provincia,45.866,23.619,22.247,22.567,11.281,11.286,23.299,12.338,10.961
2.959,O'HIGGINS,6,CARDENAL CARO,62,0,451,243,208,248,137,111,203,106,97
2.96,O'HIGGINS,6,CARDENAL CARO,62,1,531,271,260,295,154,141,236,117,119
2.961,O'HIGGINS,6,CARDENAL CARO,62,2,554,283,271,282,147,135,272,136,136
2.962,O'HIGGINS,6,CARDENAL CARO,62,3,509,271,238,269,149,120,240,122,118
2.963,O'HIGGINS,6,CARDENAL CARO,62,4,497,247,250,267,126,141,230,121,109
2.964,O'HIGGINS,6,CARDENAL CARO,62,5,517,258,259,262,133,129,255,125,130
2.965,O'HIGGINS,6,CARDENAL CARO,62,6,561,291,270,315,168,147,246,123,123
2.966,O'HIGGINS,6,CARDENAL CARO,62,7,566,280,286,292,142,150,274,138,136
2.967,O'HIGGINS,6,CARDENAL CARO,62,8,583,309,274,323,173,150,260,136,124
2.968,O'HIGGINS,6,CARDENAL CARO,62,9,562,274,288,305,147,158,257,127,130
2.969,O'HIGGINS,6,CARDENAL CARO,62,10,508,276,232,274,149,125,234,127,107
2.97,O'HIGGINS,6,CARDENAL CARO,62,11,537,280,257,289,150,139,248,130,118
2.971,O'HIGGINS,6,CARDENAL CARO,62,12,532,290,242,272,146,126,260,144,116
2.972,O'HIGGINS,6,CARDENAL CARO,62,13,561,292,269,305,158,147,256,134,122
2.973,O'HIGGINS,6,CARDENAL CARO,62,14,582,278,304,301,150,151,281,128,153
2.974,O'HIGGINS,6,CARDENAL CARO,62,15,597,287,310,335,152,183,262,135,127
2.975,O'HIGGINS,6,CARDENAL CARO,62,16,611,316,295,329,170,159,282,146,136
2.976,O'HIGGINS,6,CARDENAL CARO,62,17,555,296,259,299,163,136,256,133,123
2.977,O'HIGGINS,6,CARDENAL CARO,62,18,429,212,217,236,115,121,193,97,96
2.978,O'HIGGINS,6,CARDENAL CARO,62,19,405,222,183,206,115,91,199,107,92
2.979,O'HIGGINS,6,CARDENAL CARO,62,20,384,204,180,183,97,86,201,107,94
2.98,O'HIGGINS,6,CARDENAL CARO,62,21,440,226,214,229,109,120,211,117,94
2.981,O'HIGGINS,6,CARDENAL CARO,62,22,485,258,227,244,123,121,241,135,106
2.982,O'HIGGINS,6,CARDENAL CARO,62,23,515,287,228,266,153,113,249,134,115
2.983,O'HIGGINS,6,CARDENAL CARO,62,24,555,292,263,314,162,152,241,130,111
2.984,O'HIGGINS,6,CARDENAL CARO,62,25,579,288,291,328,156,172,251,132,119
2.985,O'HIGGINS,6,CARDENAL CARO,62,26,614,311,303,355,180,175,259,131,128
2.986,O'HIGGINS,6,CARDENAL CARO,62,27,658,349,309,382,202,180,276,147,129
2.987,O'HIGGINS,6,CARDENAL CARO,62,28,621,330,291,349,185,164,272,145,127
2.988,O'HIGGINS,6,CARDENAL CARO,62,29,628,299,329,333,154,179,295,145,150
2.989,O'HIGGINS,6,CARDENAL CARO,62,30,639,317,322,317,155,162,322,162,160
2.99,O'HIGGINS,6,CARDENAL CARO,62,31,639,323,316,360,173,187,279,150,129
2.991,O'HIGGINS,6,CARDENAL CARO,62,32,583,284,299,317,145,172,266,139,127
2.992,O'HIGGINS,6,CARDENAL CARO,62,33,616,315,301,330,163,167,286,152,134
2.993,O'HIGGINS,6,CARDENAL CARO,62,34,589,294,295,310,164,146,279,130,149
2.994,O'HIGGINS,6,CARDENAL CARO,62,35,574,305,269,289,150,139,285,155,130
2.995,O'HIGGINS,6,CARDENAL CARO,62,36,576,287,289,327,150,177,249,137,112
2.996,O'HIGGINS,6,CARDENAL CARO,62,37,566,294,272,317,154,163,249,140,109
2.997,O'HIGGINS,6,CARDENAL CARO,62,38,550,302,248,276,144,132,274,158,116
2.998,O'HIGGINS,6,CARDENAL CARO,62,39,579,293,286,277,142,135,302,151,151
2.999,O'HIGGINS,6,CARDENAL CARO,62,40,564,296,268,282,143,139,282,153,129
3,O'HIGGINS,6,CARDENAL CARO,62,41,660,319,341,352,158,194,308,161,147
3.001,O'HIGGINS,6,CARDENAL CARO,62,42,633,321,312,334,160,174,299,161,138
3.002,O'HIGGINS,6,CARDENAL CARO,62,43,638,345,293,317,159,158,321,186,135
3.003,O'HIGGINS,6,CARDENAL CARO,62,44,637,360,277,344,189,155,293,171,122
3.004,O'HIGGINS,6,CARDENAL CARO,62,45,656,331,325,306,146,160,350,185,165
3.005,O'HIGGINS,6,CARDENAL CARO,62,46,678,334,344,323,150,173,355,184,171
3.006,O'HIGGINS,6,CARDENAL CARO,62,47,642,323,319,320,150,170,322,173,149
3.007,O'HIGGINS,6,CARDENAL CARO,62,48,731,385,346,357,195,162,374,190,184
3.008,O'HIGGINS,6,CARDENAL CARO,62,49,718,377,341,339,178,161,379,199,180
3.009,O'HIGGINS,6,CARDENAL CARO,62,50,737,396,341,329,173,156,408,223,185
3.01,O'HIGGINS,6,CARDENAL CARO,62,51,670,348,322,334,161,173,336,187,149
3.011,O'HIGGINS,6,CARDENAL CARO,62,52,709,367,342,326,156,170,383,211,172
3.012,O'HIGGINS,6,CARDENAL CARO,62,53,706,367,339,346,166,180,360,201,159
3.013,O'HIGGINS,6,CARDENAL CARO,62,54,761,406,355,357,177,180,404,229,175
3.014,O'HIGGINS,6,CARDENAL CARO,62,55,743,369,374,355,159,196,388,210,178
3.015,O'HIGGINS,6,CARDENAL CARO,62,56,740,391,349,325,170,155,415,221,194
3.016,O'HIGGINS,6,CARDENAL CARO,62,57,629,363,266,282,154,128,347,209,138
3.017,O'HIGGINS,6,CARDENAL CARO,62,58,642,353,289,278,145,133,364,208,156
3.018,O'HIGGINS,6,CARDENAL CARO,62,59,659,337,322,302,148,154,357,189,168
3.019,O'HIGGINS,6,CARDENAL CARO,62,60,612,299,313,289,130,159,323,169,154
3.02,O'HIGGINS,6,CARDENAL CARO,62,61,578,312,266,235,120,115,343,192,151
3.021,O'HIGGINS,6,CARDENAL CARO,62,62,542,266,276,255,119,136,287,147,140
3.022,O'HIGGINS,6,CARDENAL CARO,62,63,561,290,271,234,110,124,327,180,147
3.023,O'HIGGINS,6,CARDENAL CARO,62,64,485,273,212,200,110,90,285,163,122
3.024,O'HIGGINS,6,CARDENAL CARO,62,65,574,311,263,251,126,125,323,185,138
3.025,O'HIGGINS,6,CARDENAL CARO,62,66,458,232,226,178,95,83,280,137,143
3.026,O'HIGGINS,6,CARDENAL CARO,62,67,455,231,224,205,103,102,250,128,122
3.027,O'HIGGINS,6,CARDENAL CARO,62,68,464,227,237,202,98,104,262,129,133
3.028,O'HIGGINS,6,CARDENAL CARO,62,69,432,252,180,166,82,84,266,170,96
3.029,O'HIGGINS,6,CARDENAL CARO,62,70,426,225,201,175,88,87,251,137,114
3.03,O'HIGGINS,6,CARDENAL CARO,62,71,406,214,192,171,92,79,235,122,113
3.031,O'HIGGINS,6,CARDENAL CARO,62,72,363,171,192,142,63,79,221,108,113
3.032,O'HIGGINS,6,CARDENAL CARO,62,73,383,201,182,165,83,82,218,118,100
3.033,O'HIGGINS,6,CARDENAL CARO,62,74,322,168,154,128,60,68,194,108,86
3.034,O'HIGGINS,6,CARDENAL CARO,62,75,315,155,160,134,65,69,181,90,91
3.035,O'HIGGINS,6,CARDENAL CARO,62,76,324,171,153,121,58,63,203,113,90
3.036,O'HIGGINS,6,CARDENAL CARO,62,77,260,122,138,98,39,59,162,83,79
3.037,O'HIGGINS,6,CARDENAL CARO,62,78,269,134,135,99,45,54,170,89,81
3.038,O'HIGGINS,6,CARDENAL CARO,62,79,247,118,129,95,42,53,152,76,76
3.039,O'HIGGINS,6,CARDENAL CARO,62,80,235,126,109,91,46,45,144,80,64
3.04,O'HIGGINS,6,CARDENAL CARO,62,81,190,100,90,65,31,34,125,69,56
3.041,O'HIGGINS,6,CARDENAL CARO,62,82,193,94,99,81,35,46,112,59,53
3.042,O'HIGGINS,6,CARDENAL CARO,62,83,178,89,89,60,31,29,118,58,60
3.043,O'HIGGINS,6,CARDENAL CARO,62,84,137,67,70,67,31,36,70,36,34
3.044,O'HIGGINS,6,CARDENAL CARO,62,85,141,64,77,63,31,32,78,33,45
3.045,O'HIGGINS,6,CARDENAL CARO,62,86,140,58,82,44,18,26,96,40,56
3.046,O'HIGGINS,6,CARDENAL CARO,62,87,97,31,66,49,17,32,48,14,34
3.047,O'HIGGINS,6,CARDENAL CARO,62,88,99,47,52,37,17,20,62,30,32
3.048,O'HIGGINS,6,CARDENAL CARO,62,89,93,41,52,30,10,20,63,31,32
3.049,O'HIGGINS,6,CARDENAL CARO,62,90,55,23,32,22,8,14,33,15,18
3.05,O'HIGGINS,6,CARDENAL CARO,62,91,53,19,34,16,5,11,37,14,23
3.051,O'HIGGINS,6,CARDENAL CARO,62,92,45,21,24,20,12,8,25,9,16
3.052,O'HIGGINS,6,CARDENAL CARO,62,93,49,16,33,23,9,14,26,7,19
3.053,O'HIGGINS,6,CARDENAL CARO,62,94,27,10,17,9,2,7,18,8,10
3.054,O'HIGGINS,6,CARDENAL CARO,62,95,20,7,13,12,4,8,8,3,5
3.055,O'HIGGINS,6,CARDENAL CARO,62,96,14,0,14,11,0,11,3,0,3
3.056,O'HIGGINS,6,CARDENAL CARO,62,97,11,3,8,4,1,3,7,2,5
3.057,O'HIGGINS,6,CARDENAL CARO,62,98,8,3,5,0,0,0,8,3,5
3.058,O'HIGGINS,6,CARDENAL CARO,62,99,0,0,0,0,0,0,0,0,0
3.059,O'HIGGINS,6,CARDENAL CARO,62,100 o más,14,6,8,5,3,2,9,3,6
3.06,O'HIGGINS,6,COLCHAGUA,63,Total Provincia,222.556,110.424,112.132,141.913,68.891,73.022,80.643,41.533,39.11
3.061,O'HIGGINS,6,COLCHAGUA,63,0,2.734,1.345,1.389,1.815,894,921,919,451,468
3.062,O'HIGGINS,6,COLCHAGUA,63,1,2.831,1.449,1.382,1.882,953,929,949,496,453
3.063,O'HIGGINS,6,COLCHAGUA,63,2,2.94,1.509,1.431,1.988,1.017,971,952,492,460
3.064,O'HIGGINS,6,COLCHAGUA,63,3,2.903,1.399,1.504,1.95,944,1.006,953,455,498
3.065,O'HIGGINS,6,COLCHAGUA,63,4,2.982,1.492,1.49,1.983,989,994,999,503,496
3.066,O'HIGGINS,6,COLCHAGUA,63,5,2.919,1.516,1.403,1.952,1.019,933,967,497,470
3.067,O'HIGGINS,6,COLCHAGUA,63,6,3.076,1.528,1.548,2.029,1.01,1.019,1.047,518,529
3.068,O'HIGGINS,6,COLCHAGUA,63,7,3.149,1.618,1.531,2.122,1.085,1.037,1.027,533,494
3.069,O'HIGGINS,6,COLCHAGUA,63,8,3.152,1.574,1.578,2.143,1.071,1.072,1.009,503,506
3.07,O'HIGGINS,6,COLCHAGUA,63,9,3.084,1.579,1.505,2.066,1.062,1.004,1.018,517,501
3.071,O'HIGGINS,6,COLCHAGUA,63,10,2.949,1.514,1.435,1.935,1.004,931,1.014,510,504
3.072,O'HIGGINS,6,COLCHAGUA,63,11,2.911,1.508,1.403,1.928,984,944,983,524,459
3.073,O'HIGGINS,6,COLCHAGUA,63,12,2.913,1.513,1.4,1.929,1,929,984,513,471
3.074,O'HIGGINS,6,COLCHAGUA,63,13,2.961,1.553,1.408,1.905,978,927,1.056,575,481
3.075,O'HIGGINS,6,COLCHAGUA,63,14,3.146,1.683,1.463,2.077,1.1,977,1.069,583,486
3.076,O'HIGGINS,6,COLCHAGUA,63,15,3.117,1.584,1.533,2.045,1.058,987,1.072,526,546
3.077,O'HIGGINS,6,COLCHAGUA,63,16,3.396,1.767,1.629,2.188,1.154,1.034,1.208,613,595
3.078,O'HIGGINS,6,COLCHAGUA,63,17,3.203,1.674,1.529,2.128,1.083,1.045,1.075,591,484
3.079,O'HIGGINS,6,COLCHAGUA,63,18,2.757,1.455,1.302,1.863,989,874,894,466,428
3.08,O'HIGGINS,6,COLCHAGUA,63,19,2.508,1.284,1.224,1.625,822,803,883,462,421
3.081,O'HIGGINS,6,COLCHAGUA,63,20,2.501,1.279,1.222,1.668,849,819,833,430,403
3.082,O'HIGGINS,6,COLCHAGUA,63,21,2.672,1.329,1.343,1.755,852,903,917,477,440
3.083,O'HIGGINS,6,COLCHAGUA,63,22,2.821,1.417,1.404,1.815,922,893,1.006,495,511
3.084,O'HIGGINS,6,COLCHAGUA,63,23,2.92,1.47,1.45,1.902,963,939,1.018,507,511
3.085,O'HIGGINS,6,COLCHAGUA,63,24,2.926,1.474,1.452,1.886,939,947,1.04,535,505
3.086,O'HIGGINS,6,COLCHAGUA,63,25,3.092,1.565,1.527,2.01,1.03,980,1.082,535,547
3.087,O'HIGGINS,6,COLCHAGUA,63,26,3.168,1.584,1.584,2.011,973,1.038,1.157,611,546
3.088,O'HIGGINS,6,COLCHAGUA,63,27,3.386,1.729,1.657,2.215,1.104,1.111,1.171,625,546
3.089,O'HIGGINS,6,COLCHAGUA,63,28,3.339,1.692,1.647,2.268,1.159,1.109,1.071,533,538
3.09,O'HIGGINS,6,COLCHAGUA,63,29,3.383,1.629,1.754,2.271,1.082,1.189,1.112,547,565
3.091,O'HIGGINS,6,COLCHAGUA,63,30,3.287,1.67,1.617,2.165,1.091,1.074,1.122,579,543
3.092,O'HIGGINS,6,COLCHAGUA,63,31,3.073,1.529,1.544,2.072,1.016,1.056,1.001,513,488
3.093,O'HIGGINS,6,COLCHAGUA,63,32,2.974,1.441,1.533,1.97,939,1.031,1.004,502,502
3.094,O'HIGGINS,6,COLCHAGUA,63,33,2.843,1.391,1.452,1.894,907,987,949,484,465
3.095,O'HIGGINS,6,COLCHAGUA,63,34,2.996,1.476,1.52,1.965,945,1.02,1.031,531,500
3.096,O'HIGGINS,6,COLCHAGUA,63,35,3.143,1.582,1.561,2.086,1.032,1.054,1.057,550,507
3.097,O'HIGGINS,6,COLCHAGUA,63,36,2.985,1.471,1.514,1.939,943,996,1.046,528,518
3.098,O'HIGGINS,6,COLCHAGUA,63,37,3.003,1.462,1.541,1.968,939,1.029,1.035,523,512
3.099,O'HIGGINS,6,COLCHAGUA,63,38,2.861,1.416,1.445,1.902,923,979,959,493,466
3.1,O'HIGGINS,6,COLCHAGUA,63,39,2.913,1.439,1.474,1.837,887,950,1.076,552,524
3.101,O'HIGGINS,6,COLCHAGUA,63,40,3.026,1.461,1.565,1.897,887,1.01,1.129,574,555
3.102,O'HIGGINS,6,COLCHAGUA,63,41,3.193,1.542,1.651,2.04,973,1.067,1.153,569,584
3.103,O'HIGGINS,6,COLCHAGUA,63,42,3.277,1.576,1.701,2.103,950,1.153,1.174,626,548
3.104,O'HIGGINS,6,COLCHAGUA,63,43,3.3,1.577,1.723,2.066,963,1.103,1.234,614,620
3.105,O'HIGGINS,6,COLCHAGUA,63,44,3.167,1.585,1.582,1.956,941,1.015,1.211,644,567
3.106,O'HIGGINS,6,COLCHAGUA,63,45,3.063,1.525,1.538,1.885,916,969,1.178,609,569
3.107,O'HIGGINS,6,COLCHAGUA,63,46,2.93,1.438,1.492,1.792,862,930,1.138,576,562
3.108,O'HIGGINS,6,COLCHAGUA,63,47,2.911,1.474,1.437,1.756,857,899,1.155,617,538
3.109,O'HIGGINS,6,COLCHAGUA,63,48,3.274,1.616,1.658,1.96,925,1.035,1.314,691,623
3.11,O'HIGGINS,6,COLCHAGUA,63,49,3.424,1.624,1.8,2.07,968,1.102,1.354,656,698
3.111,O'HIGGINS,6,COLCHAGUA,63,50,3.431,1.707,1.724,2.048,971,1.077,1.383,736,647
3.112,O'HIGGINS,6,COLCHAGUA,63,51,3.383,1.71,1.673,2.049,996,1.053,1.334,714,620
3.113,O'HIGGINS,6,COLCHAGUA,63,52,3.325,1.667,1.658,2.029,994,1.035,1.296,673,623
3.114,O'HIGGINS,6,COLCHAGUA,63,53,3.307,1.638,1.669,1.992,955,1.037,1.315,683,632
3.115,O'HIGGINS,6,COLCHAGUA,63,54,3.276,1.617,1.659,1.984,937,1.047,1.292,680,612
3.116,O'HIGGINS,6,COLCHAGUA,63,55,3.059,1.543,1.516,1.874,886,988,1.185,657,528
3.117,O'HIGGINS,6,COLCHAGUA,63,56,2.944,1.453,1.491,1.775,822,953,1.169,631,538
3.118,O'HIGGINS,6,COLCHAGUA,63,57,2.895,1.419,1.476,1.778,810,968,1.117,609,508
3.119,O'HIGGINS,6,COLCHAGUA,63,58,2.776,1.421,1.355,1.701,815,886,1.075,606,469
3.12,O'HIGGINS,6,COLCHAGUA,63,59,2.733,1.355,1.378,1.694,802,892,1.039,553,486
3.121,O'HIGGINS,6,COLCHAGUA,63,60,2.631,1.282,1.349,1.601,740,861,1.03,542,488
3.122,O'HIGGINS,6,COLCHAGUA,63,61,2.399,1.176,1.223,1.491,715,776,908,461,447
3.123,O'HIGGINS,6,COLCHAGUA,63,62,2.319,1.116,1.203,1.426,667,759,893,449,444
3.124,O'HIGGINS,6,COLCHAGUA,63,63,2.257,1.088,1.169,1.375,660,715,882,428,454
3.125,O'HIGGINS,6,COLCHAGUA,63,64,2.019,942,1.077,1.233,563,670,786,379,407
3.126,O'HIGGINS,6,COLCHAGUA,63,65,1.947,964,983,1.193,556,637,754,408,346
3.127,O'HIGGINS,6,COLCHAGUA,63,66,1.815,909,906,1.101,524,577,714,385,329
3.128,O'HIGGINS,6,COLCHAGUA,63,67,1.87,931,939,1.116,533,583,754,398,356
3.129,O'HIGGINS,6,COLCHAGUA,63,68,1.816,916,900,1.133,559,574,683,357,326
3.13,O'HIGGINS,6,COLCHAGUA,63,69,1.737,842,895,1.047,483,564,690,359,331
3.131,O'HIGGINS,6,COLCHAGUA,63,70,1.631,780,851,1.003,459,544,628,321,307
3.132,O'HIGGINS,6,COLCHAGUA,63,71,1.596,754,842,954,417,537,642,337,305
3.133,O'HIGGINS,6,COLCHAGUA,63,72,1.526,731,795,937,439,498,589,292,297
3.134,O'HIGGINS,6,COLCHAGUA,63,73,1.282,618,664,803,368,435,479,250,229
3.135,O'HIGGINS,6,COLCHAGUA,63,74,1.275,634,641,772,372,400,503,262,241
3.136,O'HIGGINS,6,COLCHAGUA,63,75,1.207,563,644,715,307,408,492,256,236
3.137,O'HIGGINS,6,COLCHAGUA,63,76,1.128,547,581,672,307,365,456,240,216
3.138,O'HIGGINS,6,COLCHAGUA,63,77,1.055,508,547,606,278,328,449,230,219
3.139,O'HIGGINS,6,COLCHAGUA,63,78,959,418,541,581,239,342,378,179,199
3.14,O'HIGGINS,6,COLCHAGUA,63,79,887,410,477,522,224,298,365,186,179
3.141,O'HIGGINS,6,COLCHAGUA,63,80,791,357,434,507,208,299,284,149,135
3.142,O'HIGGINS,6,COLCHAGUA,63,81,718,307,411,439,163,276,279,144,135
3.143,O'HIGGINS,6,COLCHAGUA,63,82,700,311,389,409,174,235,291,137,154
